EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA,IMAGEN
"7798347080061","Lámpara Led Candela Fría 12W 1 Un.","CANDELA","","","https://cdn.batitienda.com/baticloud/images/product_picture_047f811792f64974ac923cebd9f38371_638255260659228059_0_m.jpg"
"7798338291520","Las Tres Niñas Yogur Bebible Larga Vida Las 3 Niñas de Frutilla 190 grs","Las Tres Niñas","190 grs","","https://cdn.batitienda.com/baticloud/images/product_picture_61243667dc4746599729bf8c9aaf2f9b_638671864630850639_0_m.jpg"
"7798338291537","Las Tres Niñas Yogur Bebible Larga Vida Las 3 Niñas de Vainilla 190 grs","Las Tres Niñas","190 grs","","https://cdn.batitienda.com/baticloud/images/product_picture_8fb40e587bdc4bce9281d7a4ac4f2a00_638671863817269328_0_m.jpg"
"7790070100320","Lasagna Al Huevo Rina Matarazzo 400 grs","Rina","400 grs","","https://cdn.batitienda.com/baticloud/images/product_picture_950033806bf4402d9d44f5cecf8fd837_638994136401302748_0_m.jpg"
"7790598013782","Laurel en Hojas Don Ubaldo 10 g.","Don Ubaldo","10 g","","https://cdn.batitienda.com/baticloud/images/product_picture_a6848dbd84bc461494a77f162b4aba9e_638250488518194655_0_m.jpg"
"7791290794962","Lavandina en Gel Vim Lavanda Pod Des 700 ml","Vim","700 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_8208e046fd5448299f527b876dc68fda_638625136315859166_0_m.jpg"
"7791290794955","Lavandina en Gel Vim Original Pod Des 700 ml","Vim","700 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_9caca90a79964ba9ae04eced7adef083_638618979524148173_0_m.jpg"
"7798131250045","Lavandina Héroe Común 2 l.","Heroe","2 l","","https://cdn.batitienda.com/baticloud/images/product_picture_7bb3b1dd630842f5b1de38214d804457_638248886505309014_0_m.jpg"
"7791905024125","Lavandina Odex Aditivada Multisuperficies 2 l.","Odex","2 l","","https://cdn.batitienda.com/baticloud/images/product_picture_c5d746ef10694d92884abe96df170e0a_638254844546907107_0_m.jpg"
"7791290796706","Lavavajilla Active Gel Original 500 ml Cif","Cif","500 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_ce2630c63ad94865b7dad5dfcd2e873f_638985280915086333_0_m.jpg"
"7791290794276","Lavavajilla Concentrado Ala Limón en Botella 300 cc.","Ala","300 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_de74ca6d75954068bfed0f42c410dabf_638249241260759946_0_m.jpg"
"7791290794313","Lavavajillas Concentrado Ala Oceano en Botella 300 cc.","Ala","300 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_7d3c0e1a53814e5e9201f4336994be67_638249090956346937_0_m.jpg"
"7790079000638","Leberwurst Paladini 250 Gr","Paladini","250 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_b6daa7afa13148c7a76d6f58139a2ac5_637862405822210187_0_m.jpg"
"7791337007260","Leche Choc Cindor 200 ml","Cindor","200 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_e41cf3a9143743338c7dfe0a6e74e46f_638241133804560967_0_m.jpg"
"7791337007253","Leche Chocolatada Cindor x 1 l","Cindor","1 l","","https://cdn.batitienda.com/baticloud/images/product_picture_dda1eb11e336410383d6c2f1dd12745f_638247993223501266_0_m.jpg"
"7790787949670","Leche Chocolatada Ilolay 1 l.","Ilolay","1 l","","https://cdn.batitienda.com/baticloud/images/product_picture_a6e0fce1052a4d33bfe39a8cfaf85e97_638250198329518766_0_m.jpg"
"7790787172566","Leche Chocolatada Ilolay 1 lt","Ilolay","1 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_1994a24041924cdfae4fc6d79dc25fc0_638248386834848903_0_m.jpg"
"7790787949687","Leche Chocolatada Ilolay x 200 ml","Ilolay","200 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_5d53677fdf25450e9a1dd50a40a646a1_638248159819044735_0_m.jpg"
"7791337008403","Leche Chocolatada La Serenísima Clásico 1 lt.","La Serenisima","1 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_76b457637e734282b980c3d1c0055101_638328863453883269_0_m.jpg"
"7791337008410","Leche Chocolatada La Serenísima Clásico 200 cc.","La Serenisima","200 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_2675f21b5cbc45fb909b4cc82cd0a4fd_638328858045206954_0_m.jpg"
"7613287869982","Leche Condensada A2 Nestlé 395 ml.","Nestle","395 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_d57d6087a23949f587f426558d335390_638250989286910920_0_m.jpg"
"8445290883858","Leche Condensada Nestlé Descremada Tetra 395 g.","Nestle","395 g","","https://cdn.batitienda.com/baticloud/images/product_picture_bf655878f8a840baacada236df90a66a_638368602659153757_0_m.jpg"
"8445290900654","Leche Condensada Organica Nestle 395 gr","Nestle","395 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_3cf8c46d91a54feaaf99691be35a3d5a_638305421079113265_0_m.jpg"
"7791337007932","Leche de Almendras Silk de Coco Sin Azúcar Tetra 1 lt.","Silk","1 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_4b77c7dfab904b7ab730a111b695145b_638301289205378346_0_m.jpg"
"7791337007925","Leche de Almendras Silk de Coco Tetra 1 lt.","Silk","1 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_83c9656b31e6441a858048b088bf8092_638301289604563186_0_m.jpg"
"7791337007949","Leche de Almendras Silk de Vainilla Tetra 1 lt.","Silk","1 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_87c0f0d0676244a88ae0134bbe5a1dc0_638301270642452106_0_m.jpg"
"7791337007901","Leche de Almendras Silk Endulzada Tetra 1 lt.","Silk","1 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_a192cb2586444f39863e9649bf622ced_638301224450908429_0_m.jpg"
"7791337007918","Leche de Almendras Silk Sin Azúcar Tetra 1 lt.","Silk","1 lt","","https://cdn.batitienda.com/baticloud/images/product_picture_c7120a62192446a390fa7287e7b9cda8_638301242253880789_0_m.jpg"
"7790742436207","Leche En Polvo Descremada La Serenisima 200 Gr","La Serenisima","200 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_6dc44ef41c3948a78aeffe8e18bf9f46_637862096784837321_0_m.jpg"
"7790742436405","Leche En Polvo Descremada La Serenisima 400 Gr","La Serenisima","400 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_681b3cfc8a4b453e8d9643ac20f917de_637862096672303974_0_m.jpg"
"7790742436306","Leche En Polvo Entera La Serenisima 400 Gr","La Serenisima","400 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_ad70fc55f89c4fde941141547117a1c2_637862096963621681_0_m.jpg"
"7790742437303","Leche en Polvo Entera La Serenísima 800 grs","La Serenisima","800 grs","","https://cdn.batitienda.com/baticloud/images/product_picture_96326aa918924172ba67364148bc6513_638834296700179618_0_m.jpg"
"7790787206155","Leche en Polvo Ilolay Entera 400 gr","Ilolay","400 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_101594f9e9b74255bcbb3daafba0aac7_638248397403616959_0_m.jpg"
"7790742437402","Leche en Polvo Liviana La Sereni´Sima 800 grs","La Serenisima","800 grs","","https://cdn.batitienda.com/baticloud/images/product_picture_5c074c796593409f85635b2cc23a0baf_638834301590344115_0_m.jpg"
"7790742436504","Leche En Polvo Zero Lactosa La Serenisima 400 Gr","La Serenisima","400 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_bc82ebcdedbd47a7a89b62b3c011f09d_637862097025742499_0_m.jpg"
"7791337009424","Leche Fermantada Frutal Actimel Kids Marvel  100 g.","Actimel","100 g","","https://cdn.batitienda.com/baticloud/images/product_picture_e5abdbca76e3470bb22159b6f1948e4f_638553497392396593_0_m.jpg"
"7791337009707","Leche Fermentada Actimel de Frutilla x 6 100 ml","Actimel","100 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_cc7f5b1866254a3e9cf32c5cfce13338_638944936090354078_0_m.jpg"
"7791337009790","Leche Fermentada Actimel de Naranja 100 ml","Actimel","100 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_6d6d30c46ebd46c4952331b8d5cabbf3_638802329196290346_0_m.jpg"
"7790787949656","Leche Ilolay Larga Vida Descremada x 1 l","Ilolay","1 l","","https://cdn.batitienda.com/baticloud/images/product_picture_1e51942be70a440cbc771f2b09d6eff8_638248038193884762_0_m.jpg"
"7790742331601","Leche Modificada en Polvo Armonía 400 g.","Armonia","400 g","","https://cdn.batitienda.com/baticloud/images/product_picture_65f4f0e6ab15465891a2daddd9f3c0e0_638251170607540891_0_m.jpg"
"7790742331304","LECHE POLVO ARMONIA X 800 GRS","Armonia","800 GRS","","https://cdn.batitienda.com/baticloud/images/product_picture_5bac5a0e2b364d11bcce37c10c645b95_638298514163633623_0_m.png"
"7790787201228","Leche Polvo Ilolay 800 xgr.","Ilolay","","","https://cdn.batitienda.com/baticloud/images/product_picture_ba4a9eb506364a8f807636778f740fc4_638248226840058367_0_m.jpg"
"7790787201303","Leche Polvo Ilolay Desc. x 800 gr","Ilolay","800 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_2444350bdcb24105bcd7d0200cc2e6d2_638248027406100983_0_m.jpg"
"7790742363107","Leche Uat 1 la Serenisima 1 l","La Serenisima","1 l","","https://cdn.batitienda.com/baticloud/images/product_picture_e2f2124913444d008085a9900a09cede_638241825861783267_0_m.jpg"
"7790742363008","Leche Uat 3 la Serenisima 1 l","La Serenisima","1 l","","https://cdn.batitienda.com/baticloud/images/product_picture_18f37b21e93b4db1be2829692752e9e4_638241964138219192_0_m.jpg"
"7798347080016","Led Bulbo E27 Cálida 7W Candela","CANDELA","","","https://cdn.batitienda.com/baticloud/images/product_picture_2d90ca51d7b041ac98db4c9092353240_638601709903205319_0_m.jpg"
"7792350068030","Lenteja Secas Sin Sal Inalpa Cormillot 300 g.","Inalpa","300 g","","https://cdn.batitienda.com/baticloud/images/product_picture_9461ba8f039e4d2d8ec6e47531ce9aae_638485288402394834_0_m.jpg"
"7793594951317","LENTEJAS INDELMA 400G","INDELMA","400G","","https://cdn.batitienda.com/baticloud/images/product_picture_489c19ad133643dfa098fe4efe6b6dc6_639108981890688536_0_m.jpg"
"7793360132445","Lentejas La Campagnola Secas Remojadas 300 g.","La Campagnola","300 g","","https://cdn.batitienda.com/baticloud/images/product_picture_8b880fba8e4f46b29729473949f2df63_638251182102066970_0_m.jpg"
"7790580132453","Lentejas Secas Remojadas Arcor en Lata 300 g.","Arcor","300 g","","https://cdn.batitienda.com/baticloud/images/product_picture_e1d6c193a2f24c2d846d8ae09e4b7b6a_638248732652165124_0_m.jpg"
"7792350004571","Lentejas Secas Remojadas Inalpa 350 Gr","Inalpa","350 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_32dde8cd9561471689ecb1a38ed9515a_637862056446500348_0_m.jpg"
"7792350067064","Lentejas Secas Remojadas Inalpa Lata 300 g.","Inalpa","300 g","","https://cdn.batitienda.com/baticloud/images/product_picture_a278a40c976f4b7db4186e097040baba_638250128751050837_0_m.jpg"
"7792350067217","Lentejas Secas Remojadas Inalpa Sin Sal Lata 300 g.","Inalpa","300 g","","https://cdn.batitienda.com/baticloud/images/product_picture_60537844bb2b4263872020b1f6d536c6_638249886740230171_0_m.jpg"
"7798018851211","Levadura Levex Masa Madre 13 gr","Levex","13 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_ba02537a8f9e4997ad52c2da88f73436_638248120476068648_0_m.jpg"
"7798018850184","Levadura Seca Levex Instantánea 20 Gr","Levex","20 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_d0ffb80a1c37435dacc3a8758563f393_637862480563856850_0_m.jpg"
"7790315000149","Levite Agua Villa Del Sur Sin Gas 1,65lt","Levite","1,65lt","","https://cdn.batitienda.com/baticloud/images/product_picture_6b46e604e2db4dccbf770ba78efa925b_637862206780185132_0_m.jpg"
"7791290787827","Limpiador Cif Gel 2 en 1 original 500 ml","Cif","500 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_8186b0023b0147f5afc1493639d2521f_638250335526329730_0_m.jpg"
"7791290794221","Limpiador Crema Cif Bio Active Original Multiuso x 500 ml","Cif","500 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_0d18137328494260aa69c7769ff1c5ac_638248290929500612_0_m.jpg"
"7790520012531","Limpiador de Baño Mr Músculo en Crema Floral 450 ml","Mr Musculo","450 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_db8137f6527e41e1bbe6c93b55abc4d8_638253421433477064_0_m.jpg"
"7790520998880","Limpiador de Cocina Mr Musculo Antigrasa Repuesto 450 ml","Mr Musculo","450 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_45a6b554fba746efb596b3dec79a90bf_638241431583368956_0_m.jpg"
"7791290795624","Limpiador de Vidrio Cif Expert Multiuso 450 cc.","Cif","450 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_315d8f6bc2e645e0a741cee4ef52f7ad_638358232997889479_0_m.jpg"
"7790520992574","Limpiador Desinfectante Para Inodoro Pato Purific 100destructor De Sarro Citrus 500ml","Pato","500ml","","https://cdn.batitienda.com/baticloud/images/product_picture_8a4257a34f8a43f0a48791c76e7d10ef_637863092189538884_0_m.jpg"
"7791290795846","Limpiador en Gel Desinfectante Cif Original en Botella 500 cc.","Cif","500 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_46984e31727e461d8c6b74ce6484ba0e_638464511753224890_0_m.jpg"
"7791905023890","Limpiador Líquido Bosque Odex 900 cc.","Odex","900 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_20bee17c96d84551a1513d83062a3e0b_638250691466229890_0_m.jpg"
"7791905023982","Limpiador Líquido Odex Limón 900 cc.","Odex","900 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_226087b908304f4892c911b5aaf31fce_638250465848354374_0_m.jpg"
"7791130963343","Limpiador Líquido Procenex Brisa Floral en Botella 900 cc.","Procenex","900 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_e26fedcc43fe46b58c7ec4ef81efba48_638296025525370063_0_m.jpg"
"7791130683531","Limpiador Líquido Procenex Fragancia Jardín 900 ml","Procenex","900 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_7dfd9dd9d2324c71a14016e7a49e3fb0_638248342195776867_0_m.jpg"
"7791130683685","Limpiador Líquido Procenex Pino 900 ml","Procenex","900 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_2f0be448ab304e4e92cb734a741d57a9_638248193733044230_0_m.jpg"
"7791130683678","Limpiador Líquido Procenex Pisos Limón 900 ml.","Procenex","900 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_eda6b7efdfd948189057f9565b78c186_638249979443662237_0_m.jpg"
"7791130963367","Limpiador Líquido Procenex Tropical 900 cc.","Procenex","900 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_16203ebfb46c4834b58855ad213c5315_638265798549074848_0_m.jpg"
"7790520998842","Limpiador Mr. Musculo Extra Power 450 ml","Mr Musculo","450 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_305c6b7b4f524f348bd50fd347876705_638241423851642956_0_m.jpg"
"7790520998866","Limpiador Mr Musculo Extra Power Cocina Dp 900","Mr Musculo","","","https://cdn.batitienda.com/baticloud/images/product_picture_d09c9e8c21a44d16b763f941827aaeb9_638241442333917823_0_m.jpg"
"7790520018618","Limpiador Mr Músculo Vidrios Y Multiuso Lavanda 450 ml","Mr Musculo","450 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_dc38e47c605c49a8ac894d0ac57179bd_638248344895268643_0_m.jpg"
"7790520995551","Limpiador Multisuperficies Y Electrónicos Blem Citrus Aerosol 360ml","Blem","360ml","","https://cdn.batitienda.com/baticloud/images/product_picture_d3c4363c5c28483fa1c709ae01c17283_637863046455178689_0_m.jpg"
"7791290793330","Limpiador Para Pisos Cif Oxygel x 750 ml","Cif","750 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_7f46ccd81c1946b69478aff1c9e3c2a9_638247992718051272_0_m.jpg"
"7791290793354","Limpiador Pisos Cif Plastificado Flotant 750 ml","Cif","750 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_6c14227d92e04cb5a0a1e9cb4a702527_638242245180478859_0_m.jpg"
"7790520028631","Líquido Para Lampazos Ceramicol en Botella 860 ml","Ceramicol","860 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_2902b47b03784daf846998353245fc26_638718519743780785_0_m.jpg"
"7791337007383","Ls Yogur Batido La Serenisima Confites Chocolate 164 g","LS","164 g","","https://cdn.batitienda.com/baticloud/images/product_picture_c66247c2b9d5452081edb7bead4b0fe1_639106496786220562_0_m.jpg"
"7791337007390","Ls Yogur Batido La Serenisima Entero Cereales 159 g","LS","159 g","","https://cdn.batitienda.com/baticloud/images/product_picture_b82c9ffda93c40aa9f63a09b6c66f2c1_639130719504985786_0_m.jpg"
"7791337007376","Ls Yogur Batido La Serenisima Entero Durazno 120 xg","LS","","","https://cdn.batitienda.com/baticloud/images/product_picture_374824e284024027b6027d9ca95cee17_638241763088842971_0_m.jpg"
"7791337007369","Ls Yogur Batido La Serenisima Entero Frutilla 120 xg","LS","","","https://cdn.batitienda.com/baticloud/images/product_picture_4abe987b13b641f9800596ca8c13ad86_638241268916985129_0_m.jpg"
"7791337007437","Ls Yogur Firme La Serenisima Entero Frutilla 120 xg","LS","","","https://cdn.batitienda.com/baticloud/images/product_picture_f1b378e80e4b4885bc1d5e9a7c244637_638241288303448551_0_m.jpg"
"7791337007420","Ls Yogur Firme La Serenisima Entero Vainilla 120 xg","LS","","","https://cdn.batitienda.com/baticloud/images/product_picture_31215e371a25412aaca0bc0c0ef56c55_639130744170750619_0_m.jpg"
"7791337007406","Lsclasico Yogur Descremado Batido La Serenisima Clasico Frutilla 120 g","LSCLASICO","120 g","","https://cdn.batitienda.com/baticloud/images/product_picture_a2b0ae3a5e69419db67fb349d8dd6f8b_638248294687883336_0_m.jpg"
"7791337007413","Lsclasico Yogur Descremado Batido La Serenisima Clasico Vainilla 120 g","LSCLASICO","120 g","","https://cdn.batitienda.com/baticloud/images/product_picture_c2ef5ccbe12943c79d5ca2bcc6b4843b_638247438179430295_0_m.jpg"
"7791337007772","Lsclasico Yogur Descremado Firme La Serenisima Clasico Frutilla 190 g","LSCLASICO","190 g","","https://cdn.batitienda.com/baticloud/images/product_picture_5f8c22d0de6549c1a25b977b5eb91659_638241839014782652_0_m.jpg"
"7791337007765","Lsclasico Yogur Descremado Firme La Serenisima Clasico Vainilla 190 g","LSCLASICO","190 g","","https://cdn.batitienda.com/baticloud/images/product_picture_6b52536ee8ad4ff3a5eec6692f21874a_638241155892972603_0_m.jpg"
"7791337007451","Lsclasico Yogur Firme La Serenisima Clasico Frutilla 190 g","LSCLASICO","190 g","","https://cdn.batitienda.com/baticloud/images/product_picture_c9eab5c1a8b3405caea1d1926341f397_639130738247604610_0_m.jpg"
"7791337007444","Lsclasico Yogur Firme La Serenisima Clasico Vainilla 190 g","LSCLASICO","190 g","","https://cdn.batitienda.com/baticloud/images/product_picture_5831913288c34bb2a5c884fc53b503b1_638241793081510860_0_m.jpg"
"7791337007352","Lsclasico Yogur La Serenisima Entero Batido Vainilla 120 g","LSCLASICO","120 g","","https://cdn.batitienda.com/baticloud/images/product_picture_d535eb2eca9d4d4db39840a2fd6b8075_638241070817407532_0_m.jpg"
