codigo_interno,nombre_producto,precio_producto
248179,hermético practi hogar rectangular 5l colores varios 5000cm3,"13.500,00"
222440,hermético nuva rectangular 1.3l,"6.390,00"
267607,ecobolsa laminada ecoop 1uni,"1.615,00"
194842,jabonera con tapa,"2.290,00"
322550,canasto wave city 3.5l colores varios,"4.990,00"
315287,portarrollo plástico colores varios,"3.990,00"
272498,hermético de plástico cooperativa rectangular 785ml,"4.850,00"
276416,hermético practi hogar uno cuadrado 2.35l colores varios,"5.346,00"
310596,escarbadientes glow barrilito 100uni,"1.449,00"
287368,tabla para picar cooperativa roja 21x30 cm,"5.990,00"
974374,pizzera plástica primer precio colores varios,"9.850,00"
288578,escurridor de vajilla nuva,"14.990,00"
208878,molde para torta ilko estañado desmontable 26cm,"17.669,00"
208943,rallador ilko estañado 4 usos,"8.726,00"
267206,rollo papel aluminio primer precio 25 m 25mts,"14.500,00"
826383,tostador enlozado jovifel,"12.900,00"
186672,film adherente primer precio 30 m 30mts,"4.567,50"
202520,bolsas para freezer frozen's chicas 20uni,"2.617,50"
219681,bolsas para horno frozen's 10uni,"3.990,00"
322549,canasto wave city 7l colores varios,"6.500,00"
207113,cloro granulado mak 60/g disolución rápida 1uni,"15.843,00"
282348,lámpara led ledvance antimosquitos 8w,"8.990,00"
275257,lámpara led ledvance 7w cálida,"2.249,00"
258313,alimento para gatos primer precio pollo y pescado 500grs,"1.990,00"
993816,adhesivo vinílico pegalba blister x2 30grs,"2.050,00"
304960,porta cepillo dental cooperativa 1uni,"1.949,00"
278782,lápiz negro bic evolution x4,"2.350,00"
171591,set geométrico maped 3 piezas twist flex colores varios,"5.990,00"
225326,mini boya mak 450 1uni,"3.335,00"
818798,pilas duracell duralock alcalinas d x2 2uni,"11.138,00"
316515,rallador hexagonal hudson inoxidable 20 cm,"12.589,00"
202522,bolsas para freezer frozen's grandes 8uni,"2.962,50"
304959,jabonera cooperativa plástica 1uni,"1.890,00"
272227,mate de plástico click con tapa colores varios,"4.499,00"
272958,mate cooperativa con bombilla violeta solidaridad,"7.800,00"
299560,termo stanley clásico 1.4 l rosa,"149.990,00"
318350,caja organizadora ou maxi 40 l gris,"26.769,00"
107658,prolongador alargue neutro 10 mts,"33.990,00"
993786,adhesivo sintético pegalba blister x2 30grs,"2.750,00"
201072,hermético nuva mikonos 1l,"3.699,00"
206992,pack primer precio 15 bolsas/60 separadores para freezer 1uni,"4.492,50"
466396,repasador cooperativa toalla colores surtidos,"2.793,00"
269986,set 2 espátulas ilko silicona,"9.349,00"
320644,tabla de cortar s 30 cm,"20.910,00"
208932,set de 4 moldes tarteletas ilko 12cm,"7.269,00"
288316,kit escolar bic 3 bolígrafos + 1 resaltador,"3.599,00"
315301,contenedor 1 l tapa pastel colores varios,"4.725,00"
276418,set de 3 herméticos practi hogar 2350+630+300ml,"9.709,00"
253288,marcadores paper mate sylvapen fino,"5.667,00"
288510,tijera maped essential pulse simétrica 13cm,"1.680,00"
276976,maceta beruplast decoradas n°18 modelos varios,"7.248,00"
930865,hermético nuva rectangular 450ml,"3.703,00"
321658,marcador permanente sharpie fino negro x2,"5.889,00"
266522,hormiguicida hormix talquera en polvo 250grs 1uni,"8.605,00"
207470,pilas energizer max alcalinas medianas c 2uni,"12.500,00"
282352,lápices grafito maped black peps navy hb x3,"1.050,00"
316054,cinta correctora paper mate 6 m,"3.744,00"
321657,marcador permanente sharpie twin tip doble punta negro x1,"4.440,00"
233703,tabla para picar plástica 26x20cm,"5.818,00"
818828,batería duracell alcalina 9v 1uni,"7.776,00"
310610,escuadra 210-45 grados,"990,00"
316135,bolígrafo bic gelocity stick color azul,"1.699,00"
263127,tijera maped essential soft,"2.670,00"
316052,marcador permanente sharpie ultra fino negro,"3.350,00"
219827,bolígrafos bic cristal surtidos x4,"3.599,00"
829773,cuaderno avon 84 hojas cuadriculado,"4.990,00"
310765,kit bic fashion con marcador,"4.999,00"
288317,kit escolar bic 2 bolígrafos+3 grafitos+1 sacapuntas goma,"7.565,00"
287372,tabla para picar cooperativa azul 21x30 cm,"6.350,00"
247894,alimento para perros primer precio adultos sabor carne 3kgs,"5.890,00"
291573,alimento para gatos raza pescado con prebióticos 500grs,"2.100,00"
311486,bocaditos blandos raza perros adultos y cachorros carne 65grs,"1.500,00"
184531,ecobolsa ecoop termica azul 1uni,"16.500,00"
282351,regla maped twist & pulse 20cm colores varios,"1.075,00"
294404,lápices de colores maped strong 3.2mm x12,"2.990,00"
288315,kit escolar bic completo,"11.885,00"
294397,adhesivo maped con glitter 10.5ml x 9,"13.190,00"
199721,bolígrafos paper mate kilométrico colores x4,"2.858,00"
184738,repuesto escolar cooperativa n°3 480 hojas rayadas,"20.990,00"
247895,alimento para perros primer precio adultos sabor carne 1.5kgs,"2.490,00"
293014,lámpara led ledvance 30w fría,"10.395,00"
122398,ecobolsa ecoop friselina valores 48x40cm 1uni,"750,00"
266629,mata babosas y caracoles babosil grhesa cebo 200grs,"5.500,00"
271982,hermético practi hogar uno cuadrado 930ml colores varios,"3.769,00"
310306,cubetera plástica diseño flores colores varios,"3.990,00"
233921,vasos caroline,"11.990,00"
974730,tabla para picar primer precio 25.4x35.3cm,"9.890,00"
268162,barre hojas primer precio plastico sin cabo,"4.390,00"
171600,plastilina en barras,"2.060,00"
288294,témperas alba magic pastel x5,"2.250,00"
199727,marcador permanente sharpie fino negro,"3.599,00"
310566,marcadores filgo permanente 040 fino x4,"6.254,00"
310617,marcadores maped x10 jungle pastel,"7.000,00"
321646,bolígrafo sharpie gel 0.7mm negro x2,"9.350,00"
316785,alimento para perro dog chow adueltos minis y pequeños 8kgs,"35.269,00"
278263,alimento para gatos raza pescado reducido en calorías 1kgs,"4.550,00"
185754,marcadores sylvapen finos x12,"7.801,00"
206994,rollo papel manteca primer precio 5 m 5mts,"5.690,00"
263021,adhesivo vinílico elmer´s 37ml,"1.724,00"
262970,repuesto el nene color n°3 x6 hojas,"2.499,00"
274922,adhesivo vinílico elmers 118ml,"4.231,00"
321670,pegamento líquido transparente elmers 147ml,"4.583,00"
315905,témperas maped color peps colores varios x12,"5.190,00"
197496,repuesto escolar cooperativa n°3 96 hojas rayadas,"5.490,00"
321667,adhesivo en barra elmers all purpose x4,"6.700,00"
310523,acuarela alba en blister 12 colores con pincel,"8.490,00"
316049,bolígrafo retráctil sharpie tinta gel azul x2,"9.350,00"
310634,repuesto húsares 288 hojas n°3 rayadas,"14.990,00"
236179,ecolápices faber castell grafito 1205 max,"2.950,00"
818780,pilas duracell duralock alcalinas c 2uni,"9.802,00"
271980,hermético practi hogar uno cuadrado 630ml colores varios,"2.905,00"
930873,hermético nuva rectangular 1l,"4.487,00"
203568,film adherente frozen's 15 m 15mts,"4.012,50"
930911,hermético nuva rectangular 4.9l,"12.990,00"
284468,correa pet retractil colores varios,"9.499,00"
262971,repuesto el nene dibujo color n°5 x6 hojas,"3.150,00"
316783,alimento para perros dog chow adultos minis y pequeños 1.5kgs,"7.740,00"
310586,acuarelas filgo pinto x8 colores,"1.861,00"
171934,resaltador bic brite liner amarillo,"2.239,00"
294491,adhesivo elmers en barra 6 gr,"2.560,00"
225356,lápiz grafito paper mate hexagonal con goma x3,"2.648,00"
185275,crayones maped colorpeps wax,"2.960,00"
294490,lápices paper mate grafito 2hb x4,"3.149,00"
274927,pegamento glitter elmers violeta 177 ml,"7.553,00"
274928,pegamento glitter elmers rosa 177 ml,"7.553,00"
310635,repuesto husares 480 hojas n°3 rayadas,"23.900,00"
141969,alimento para aves la egipciana bird food mijo 400grs,"1.449,00"
299705,escurridor coopertativa extensible colores varios,"9.490,00"
311487,bocaditos blandos raza perros adultos y cachorros pollo 65grs,"1.500,00"
141966,alimento para aves la egipciana bird food alpiste 400grs,"2.690,00"
279535,cargador de pilas energizer mini + 2 pilas aa 1uni,"28.990,00"
315897,lápiz grafito pastel hb2 con goma x3,"1.899,00"
258545,alimento para perros primer precio adultos carne premium 1.5kgs,"5.229,00"
248176,hermético practi hogar rectangular 1.8l colores varios 1800cm3,"7.549,00"
316139,set escolar infantil bic,"10.300,00"
226527,lápices de colores bic largos x24 + 2 grafitos,"11.700,00"
316134,bolígrafo bic gelocity stick color negro,"1.699,00"
288727,bolígrafos paper mate inkjoy colores,"2.911,00"
315899,témpera maped color peps blanco nieve 200ml,"3.770,00"
159750,plastilina en barras maped color peps colores varios,"4.320,00"
288738,boligrafos paper mate punta de fieltro 0.7 mm colores,"7.616,00"
269213,resaltadores sharpie finos surtidos,"7.652,00"
321669,adhesivo en barra elmers bloostick azul disappearing x4,"7.770,00"
316053,resaltadores sharpie flúo xl x4,"9.499,00"
321649,bolígrafo sharpie rollerball 0.5mm negro x2,"10.069,00"
321651,marcadores paper mate flair bold colores pastel x6,"10.707,00"
316050,marcadores paper mate flair aromas colores x6,"12.250,00"
207462,pilas energizer max alcalinas grandes d 2uni,"14.990,00"
276975,maceta beruplast deco n°12 modelos varios,"4.659,00"
280715,prolongador enrollacable coop 10 mts 4 tomas azul,"54.990,00"
291616,flanera 8.5x6cm colores varios,"1.699,00"
288618,folios rivadavia escolar n°3 x10 1uni,"2.200,00"
222441,hermético nuva rectangular 2.4l,"8.890,00"
833924,minas faber castell 0.5 hb 1uni,"4.315,00"
278679,témperas maped color peps surtidas x12,"3.890,00"
225364,lápices de colores sylvapen +3 lapices grafito,"4.869,00"
313846,alimento para gatos gati carne y pollo 500grs,"3.040,00"
171935,resaltador bic brite liner verde,"2.239,00"
265362,copa barone champag 190ml,"4.990,00"
272502,hermético de plástico cooperativa rectangular 280ml,"3.290,00"
293007,plafón led bellalux redondo luz fría 12w,"12.740,00"
280393,alimento para perros purina dog chow adultos cena de pavo 100grs,"1.750,00"
269207,bolígrafos paper mate retráctil fun colores varios,"3.871,00"
212778,bandeja primer precio para porcion de pizza,"2.750,00"
294399,lápices de colores maped pastel x12,"6.650,00"
320829,cubetera con contenedor colores varios,"8.350,00"
315900,témpera maped color peps negro oscuro 200ml,"3.770,00"
315896,lápices de colores maped color peps infinity x12,"4.310,00"
288734,crayones paper mate jumbo redondos gruesos,"4.599,00"
288749,resaltador sharpie s.note colores varios,"5.154,00"
321650,marcador paper mate flair ultra fino colores varios x3,"6.145,00"
449239,block congreso emblocado oficio 80 hojas rayado,"6.500,00"
316152,block maratón a4 80 hojas rayadas,"7.199,00"
274926,pegamento glitter elmers azul 177 ml,"7.553,00"
294387,resaltador maped pastrel x 4,"7.750,00"
310622,resaltador x4 pastel glitter,"13.990,00"
288747,marcadores sharpie punta fina surtidos,"19.990,00"
290656,caja para herramientas sao leopoldo 16'' reforzada c/gavetero,"21.989,00"
262964,repuesto rivadavia extra blanco n°3 rayado 480 hojas,"39.990,00"
233202,escarbadientes copetín palillero 50uni,"1.290,00"
278264,alimento para perros raza adultos reducido en calorías 3kgs,"9.240,00"
272499,hermético de plástico cooperativa rectangular 2l,"6.750,00"
203567,rollo papel aluminio frozen's 5m 5mts,"4.890,00"
299704,vaso con sorbete cooperativa colores varios,"2.690,00"
221538,bolígrafos bic shimmers colores varios x4,"2.990,00"
171936,resaltador bic brite liner rosa,"2.239,00"
129475,bolígrafos bic negro opaco 1mm,"3.219,00"
974331,exprimidor con jarra primer precio colores varios,"3.990,00"
171588,set de geometría maped 3 piezas,"1.750,00"
316189,abrochadora olami n°10 colores varios pastel+broches,"5.029,00"
321665,marcador permanente sharpie portraits fino x5,"12.153,00"
276326,palitos para brochettes iberia 25uni,"2.390,00"
220492,sacacorcho ilko con mango plástico,"3.744,00"
199792,bolígrafos paper mate kilométrico surtidos,"2.750,00"
199794,bolígrafos paper mate retráctil surtido,"2.973,00"
294309,bolígrafo roller gel borrable filgo borrax se 0.7mm azul,"3.940,00"
309686,alimento para perros dog chow adulto alta proteina 2.7kgs,"14.580,00"
292228,set matero tereré ideas,"9.371,00"
224723,batería energizer alcalina 9v 1uni,"9.948,00"
316788,alimento para perros dog chow adultos medianos y grandes 15kgs,"58.789,00"
221232,repuesto termo lumilagro c.e.d. 1 l 1uni,"12.990,00"
310639,repuesto rivadavia 480 hojas n°3 rayadas,"29.990,00"
508546,cucharas tramontina ipanema negro x3,"5.725,60"
290687,copa vidrio prestige degustación 600ml,"6.199,00"
308851,cuaderno premium metal colores varios,"11.490,00"
288488,lápices de colores faber castell color metálico,"15.100,00"
272952,mate cooperativa con bombilla amarillo honestidad,"7.800,00"
297716,repuesto rivadavia clásico n°3 192 hojas cuadriculadas,"15.000,00"
294401,marcadores maped ocean x6 surtidos,"2.650,00"
269988,tostador ilko mango de plástico,"7.488,00"
199520,plastipinturitas maped x12,"7.720,00"
293013,lámpara led ledvance 20w fría,"8.490,00"
310618,marcador x12 color'peps monster,"8.990,00"
294672,hermético rubbermaid easy find rectangular 2l colores varios,"15.525,00"
261014,conservadora mor azul 26 l,"39.999,00"
106647,compotera primer precio cosmos colores varios,"795,00"
282892,ecobolsa ecoop botella modelo copas 1uni,"799,00"
271978,vaso de plastico uno 360ml colores varios,"1.197,00"
294689,palitos para brochettes iberia 100uni,"1.650,00"
294393,goma maped croc croc puzzle colores varios,"2.490,00"
202521,bolsas para freezer frozen's medianas 15uni,"2.617,50"
199503,compas maped kids plastico,"2.690,00"
294388,tijera maped security 13 cm colores varios,"2.700,00"
291619,molde para ravioles,"3.250,00"
171586,tijera maped koopy 13cm,"3.350,00"
294389,sacapuntas maped croccroc easy,"3.483,00"
288507,regla maped twist & flex decorada 20 cm colores varios,"3.499,00"
292238,vaso con tapa color pastel,"3.639,00"
993727,témperas alba magic surtidas x10,"3.690,00"
219614,pilas eveready comunes carbón extra duración d 2uni,"3.702,00"
310578,marcadores fligo marker 036 colores mute x6,"3.950,00"
316174,bolígrafo bic gelocity borrable azul,"3.990,00"
294391,goma maped zenoa colores varios,"4.450,00"
292226,set matero tereré tropical,"5.500,00"
129586,block avon borrador a4 21x29 80 hojas lisas,"5.690,00"
287705,espumadera ilko nylon basic,"5.719,00"
284942,caja organizadora sao leopoldo 16.7x19.5x4.5cm 9 divisiones,"6.050,00"
224925,bolígrafos faber castell trilux colores 032 medium,"6.490,00"
288741,marcador paper mate ultra fino flair colores surtidos,"6.499,00"
292215,set mate deluxe positive vibes,"6.500,00"
278658,perforadora maped metal essentials,"7.010,00"
295821,set x5 pinches copetín carol areia,"7.357,60"
279309,repuesto éxito margen reforzado a4 48 hojas rayadas,"7.499,00"
275116,cuaderno mooving spiderman 16x21cm tapa dura cosido 48 hojas,"8.899,00"
292227,set matero tereré momentos,"9.371,00"
294348,botella aluminio summer lila,"9.990,00"
299275,portalámpara ledvance pendulum vintage negro e27,"9.990,00"
199519,marcadores maped duo color peps x10,"10.500,00"
310561,lapiceras roller filgo gel pop colores x12,"10.990,00"
288745,marcadores sharpie fino permanente surtidos,"11.400,00"
310562,lapiceras roller filgo gel pop colores x12,"11.500,00"
282058,set mate big life deluxe letras,"11.706,00"
320171,jarra nadir ladrillo con tapa plástica 1.20 l,"11.890,00"
310458,carpeta escolar ppr 3x40 cute modelos varios,"12.282,00"
310460,carpeta escolar ppr 3x40 rock modelos varios,"12.282,00"
293006,plafón led bellalux redondo luz cálida 12w,"12.740,00"
292213,set mate ciudades verde pastel,"12.990,00"
316183,repuesto rivadavia clásico n°3 192 hojas rayadas,"12.990,00"
288257,set 4 tarteras ilko non stick 12cm,"13.519,00"
293009,plafón led bellalux redondo luz cálida 18w,"13.923,00"
293010,plafón led bellalux redondo luz fría 18w,"13.923,00"
291103,molde torta brinox bakeware antiadherente bordo,"14.500,00"
291104,molde torta brinox bakeware antiadherente gris,"14.500,00"
295777,tabla plegable carol tiza,"14.500,00"
282769,mate cimarrón criollo cerámica colores varios,"15.500,00"
290545,molde para tartera de silicona colores varios,"16.319,00"
281985,kit tereré metamate colores varios,"16.500,00"
189978,linterna led eveready one d con pila,"16.990,00"
295958,corta pizzas,"17.339,00"
288256,molde budín inglés ilko 30cm,"20.279,00"
291513,botella de agua cresko tritan con figura minnie 560 ml,"21.366,00"
294808,asadera rectangular hudson 37cm,"22.039,00"
308888,panquequera carol areia beige 22cm,"22.499,00"
288598,panquequera brinox masala 22x2 cm negro,"24.990,00"
288592,bifera grill brinox masala 24x3.5 cm terracota,"29.990,00"
288601,sartén brinox masala aluminio 24cm terracota,"29.990,00"
207013,fertilizante sulfato de hierro bertinat 250grs,"8.009,00"
106956,fertilizante urea bertinat 250grs,"8.332,00"
292162,termo rubber keep 500ml colores varios,"33.999,00"
